ID,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
460,08-08-2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,SA
6653,7/30/12,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,1,0,SP
9400,6/21/14,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,SP
7106,3/31/14,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,SP
4252,3/23/14,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,SP
9240,02-07-2014,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,SP
10770,1/26/14,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,CA
176,01-02-2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,SP
6870,9/17/13,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,SP
143,8/25/13,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,US
6445,7/14/13,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,SA
4278,06-03-2013,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,1,0,IND
6906,06-03-2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,1,0,SP
4637,5/18/13,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,SA
8690,4/19/13,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,CA
1173,03-10-2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,1,0,SP
1928,02-09-2013,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,SA
9029,1/26/13,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,SP
10299,11-09-2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,1,0,SP
9246,10/14/12,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,0,IND
4943,9/30/12,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,SP
4122,8/29/12,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,1,0,SP
2853,03-11-2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,CA
902,03-04-2014,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,CA
1672,03-01-2014,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,SA
7254,12/27/13,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,SA
8775,12/27/13,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,AUS
9543,11/14/13,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,SP
7093,11/14/13,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,SP
2894,10/29/13,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,1,0,SP
5956,10/16/13,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,AUS
1921,10-03-2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,SP
5057,9/14/13,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,SP
10260,8/26/13,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,SP
2262,8/26/13,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,SA
7930,8/19/13,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,SP
1461,7/28/13,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,CA
7514,07-03-2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,AUS
6461,5/19/13,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,SP
257,4/28/13,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,SP
9460,4/18/13,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,SP
3855,4/18/13,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,CA
367,2/19/13,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,CA
9265,01-09-2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,SA
1990,11-05-2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,SP
3594,11-05-2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,CA
9292,10/26/12,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,SP
6218,10/20/12,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,SP
6528,06-05-2014,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,SP
10164,04-03-2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,SP
9937,01-02-2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,US
274,12/23/13,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,GER
5250,10/30/13,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,1,0,AUS
11010,8/30/13,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,SP
6969,08-07-2013,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,AUS
10735,7/31/13,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,SA
5068,7/31/13,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,SP
9974,07-12-2013,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,SA
7053,6/29/13,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,SA
3179,6/16/13,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,SP
8082,5/21/13,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,1,0,AUS
1362,03-04-2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,GER
6768,01-12-2013,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,CA
2375,9/25/12,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,SP
6856,09-03-2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,0,GER
4066,05-11-2014,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,SP
4333,3/23/14,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,0,IND
2948,03-01-2014,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,CA
4927,1/15/14,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,SA
7426,11-07-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,SP
8360,11-07-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,SP
4058,10-12-2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,SP
10755,09-02-2013,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,AUS
8414,8/17/13,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,SP
6810,5/28/13,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,0,SA
3839,05-03-2013,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,SP
3483,04-06-2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,0,CA
238,1/23/13,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,SP
591,1/20/13,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,IND
5063,12/18/12,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,SP
4303,12-08-2012,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,CA
2258,12-04-2012,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,SP
7301,11/17/12,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,1,0,SP
11121,11-10-2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,IND
5287,6/19/14,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,SP
6457,5/29/14,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,SA
3559,05-10-2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,IND
5577,05-03-2014,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,SP
641,04-04-2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,IND
954,3/27/14,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,AUS
1834,03-08-2014,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,SA
8789,01-11-2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,SP
10584,12-02-2013,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,SP
2337,10/24/13,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,SP
6071,7/19/13,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,SP
295,7/19/13,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,SP
10203,6/30/13,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,SP
3968,6/28/13,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,1,0,CA
4037,6/14/13,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,SA
6932,4/13/13,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,SP
10159,3/31/13,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,AUS
1177,1/26/13,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,SP
9426,01-12-2013,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,SP
10637,01-01-2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1,SP
10826,12/28/12,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,SP
4086,12/28/12,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,GER
10304,12/28/12,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,SP
7998,12-11-2012,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,IND
10992,8/29/12,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,SA
6383,5/25/14,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,SA
10536,5/25/14,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,SP
6036,3/17/14,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,SP
11092,03-02-2014,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,SA
538,02-10-2014,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,SA
10022,02-09-2014,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,SP
10157,1/25/14,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,CA
3503,12-02-2013,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,SA
146,11/15/13,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,SP
5538,10-08-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,SP
3910,10-08-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,SP
4227,09-06-2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,SP
6634,08-07-2013,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,SA
8916,7/23/13,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,SA
6460,7/13/13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,IND
5883,5/26/13,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,SP
10091,5/20/13,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,SP
697,03-12-2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,SP
2607,01-11-2013,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,SP
8427,11/23/12,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,SP
217,11/23/12,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,CA
6202,10-05-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,SP
3856,10-05-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,SP
10648,9/25/12,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,SP
5120,9/25/12,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,SA
6749,08-08-2012,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,SP
1584,04-01-2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,SA
9559,1/24/14,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,CA
771,1/21/14,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,GER
5237,01-01-2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,AUS
2461,12/18/13,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,CA
5474,11/30/13,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,US
2895,10/23/13,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,IND
7972,9/17/13,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,SP
10067,08-10-2013,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,GER
500,08-06-2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,1,0,SP
922,05-04-2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,GER
2861,4/16/13,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,SP
375,2/25/13,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,SP
10936,2/13/13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,AUS
10314,12/16/12,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,1,0,IND
4240,11-03-2012,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,SP
2674,09-04-2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,0,US
2563,6/15/14,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,IND
8312,6/15/14,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,SP
6999,5/13/14,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,IND
7574,05-10-2014,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,SA
5223,4/23/14,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,SA
2952,4/16/14,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,SP
7683,2/25/14,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,SP
9481,1/28/14,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,CA
9907,12-04-2013,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,GER
5454,12-01-2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,US
3798,11-06-2013,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,SP
7281,11-05-2013,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,AUS
4259,9/24/13,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,IND
2549,7/21/13,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,SP
6437,6/19/13,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,SP
2488,3/23/13,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,SP
3945,03-10-2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,0,SP
702,2/15/13,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,SP
9010,02-10-2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,0,SP
9710,1/20/13,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,SP
1509,01-04-2013,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,1,0,SP
9120,12-05-2012,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,SP
5252,10/26/12,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,SP
5959,10/15/12,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,IND
7441,10-06-2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,US
4271,10-04-2012,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,IND
4095,09-11-2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,US
8852,8/31/12,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,SP
7698,05-11-2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,IND
4174,4/17/14,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,SP
3182,3/31/14,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,IND
193,2/17/14,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,SP
5229,2/16/14,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,GER
5555,02-07-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,SP
7732,01-02-2014,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,SP
310,12/13/13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,CA
6261,11/26/13,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0,IND
6274,11/15/13,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,SA
1655,10/19/13,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,AUS
2740,9/22/13,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,SP
4328,09-07-2013,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,SP
17,09-06-2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,SP
9153,7/29/13,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,SP
520,07-01-2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,SP
8372,07-01-2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,SA
73,5/26/13,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,IND
2002,5/20/13,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,SP
6059,03-04-2013,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0,SP
11166,02-02-2013,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,SP
6257,1/23/13,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,SA
9224,12-12-2012,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,SA
8732,11/17/12,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,0,SP
955,10/28/12,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,0,SA
4910,8/30/12,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,US
564,08-04-2012,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,1,0,SP
8931,5/18/14,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,SA
1998,02-07-2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,IND
1250,02-07-2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,SP
8397,01-10-2014,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,SP
9672,12/21/13,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,CA
2125,11/15/13,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,US
5975,9/30/13,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,CA
983,9/28/13,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,US
9938,9/19/13,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,IND
4385,5/31/13,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,SP
1612,5/31/13,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,AUS
803,04-05-2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,SP
10675,04-03-2013,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0,SP
7004,3/16/13,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0,IND
4432,3/16/13,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,SP
5079,03-03-2013,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,AUS
4475,2/16/13,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,SP
10868,02-06-2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,SP
6742,1/13/13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,SP
5692,12/22/12,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,SA
339,11/23/12,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,SP
10398,8/27/12,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,SP
8017,6/19/14,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,SA
3722,4/16/14,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,SP
7326,3/23/14,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,CA
2416,03-03-2014,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,SP
1878,2/18/14,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,SP
5278,1/25/14,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,GER
5734,11/20/13,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,SP
4370,11/13/13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,IND
8405,9/30/13,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,SA
7617,8/15/13,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,SP
10339,6/23/13,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,AUS
6376,06-10-2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,AUS
2150,05-11-2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,CA
7386,4/22/13,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA
3006,4/22/13,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA
11088,4/21/13,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,SP
5185,2/14/13,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,SA
3523,1/23/13,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,SP
55,12-07-2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,SP
3807,11/30/12,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,SP
2453,8/31/12,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,SP
7787,8/31/12,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,CA
2230,5/24/14,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,GER
8146,05-11-2014,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,SA
988,05-07-2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,SP
4832,03-07-2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,SP
3152,2/25/14,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,IND
11188,2/25/14,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,SP
361,2/18/14,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,AUS
5939,1/17/14,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,SP
9349,12/19/13,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,GER
819,11-05-2013,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,SP
10120,10/24/13,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,US
4541,10/24/13,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,CA
2456,10/14/13,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,SA
2516,06-08-2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,SP
11013,3/31/13,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,SP
9988,03-03-2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,CA
1627,1/26/13,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,SP
1490,11/28/12,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,CA
6710,11/17/12,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,SP
7375,10/25/12,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA
10144,10/25/12,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA
3138,10/20/12,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,0,SP
1440,09-04-2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,SP
